CWNS_ID,FACILITY_NAME,PERMIT_NUMBER,PERMIT_SOURCE,PERMIT_TYPE,FACILITY_ID_x,STATE_CODE_x,FACILITY_TYPE,CHANGE_TYPE,FACILITY_ID_y,STATE_CODE_y,INFRASTRUCTURE_TYPE,POPULATION_TYPE,RESIDENTIAL_POP_2022,RESIDENTIAL_POP_2042,NONRESIDENTIAL_POP_2022,NONRESIDENTIAL_POP_2042,TOTAL_RES_POPULATION_2022,TOTAL_RES_POPULATION_2042,TOTAL_NONRES_POPULATION_2022,TOTAL_NONRES_POPULATION_2042,TREATED_DISCHARGE_PERCENTAGE_2022,TREATED_DISCHARGE_PERCENTAGE_2042,NET_TREATED_POPULATION_2022,NET_TREATED_POPULATION_2042,NO_DISCHARGE_PERCENTAGE_2022,NO_DISCHARGE_PERCENTAGE_2042,NO_DISCHARGE_POPULATION_2022,NO_DISCHARGE_POPULATION_2042,PART_OF_SEWERSHED,END_FACILITY
6005077001,TURLOCK WWTF,CA0078948,NPDES,Individual Permit,1175595,CA,Collection: Separate Sewers,Replacement,1175595.0,CA,Wastewater,Receiving Collection,65444.0,73611.0,,,116883.0,127351.0,0.0,0.0,1.0,1.0,116883.0,127351.0,0.9,0.9,105195.0,105195.0,Y,Y
6005077001,TURLOCK WWTF,CA0078948,NPDES,Individual Permit,1175595,CA,Treatment Plant,Rehabilitation,1175595.0,CA,Wastewater,Receiving Collection,65444.0,73611.0,,,116883.0,127351.0,0.0,0.0,1.0,1.0,116883.0,127351.0,0.9,0.9,105195.0,105195.0,Y,Y
6005077001,TURLOCK WWTF,CA0078948,NPDES,Individual Permit,1175595,CA,Treatment Plant,Replacement,1175595.0,CA,Wastewater,Receiving Collection,65444.0,73611.0,,,116883.0,127351.0,0.0,0.0,1.0,1.0,116883.0,127351.0,0.9,0.9,105195.0,105195.0,Y,Y
6005105001,Tracy WWTP,CA0079154,NPDES,Individual Permit,1175637,CA,Treatment Plant,Rehabilitation,1175637.0,CA,Wastewater,Receiving Collection,79920.0,108000.0,,,79920.0,108000.0,0.0,0.0,1.0,1.0,79920.0,108000.0,0.65,0.65,51948.0,51948.0,,Y
6005105001,Tracy WWTP,CA0079154,NPDES,Individual Permit,1175637,CA,Treatment Plant,Replacement,1175637.0,CA,Wastewater,Receiving Collection,79920.0,108000.0,,,79920.0,108000.0,0.0,0.0,1.0,1.0,79920.0,108000.0,0.65,0.65,51948.0,51948.0,,Y
6005105001,Tracy WWTP,CA0079154,NPDES,Individual Permit,1175637,CA,Collection: Separate Sewers,Rehabilitation,1175637.0,CA,Wastewater,Receiving Collection,79920.0,108000.0,,,79920.0,108000.0,0.0,0.0,1.0,1.0,79920.0,108000.0,0.65,0.65,51948.0,51948.0,,Y
6005105001,Tracy WWTP,CA0079154,NPDES,Individual Permit,1175637,CA,Collection: Separate Sewers,Replacement,1175637.0,CA,Wastewater,Receiving Collection,79920.0,108000.0,,,79920.0,108000.0,0.0,0.0,1.0,1.0,79920.0,108000.0,0.65,0.65,51948.0,51948.0,,Y
6005105001,Tracy WWTP,CA0079154,NPDES,Individual Permit,1175637,CA,Water Reuse,No Change,1175637.0,CA,Wastewater,Receiving Collection,79920.0,108000.0,,,79920.0,108000.0,0.0,0.0,1.0,1.0,79920.0,108000.0,0.65,0.65,51948.0,51948.0,,Y
6002174001,Albany Collection System,2006-0003-DWQ,Non-NPDES,State - Other,3008943,CA,Collection: Separate Sewers,Rehabilitation,3008943.0,CA,Wastewater,Receiving Collection,16609.0,13640.0,,,16609.0,13640.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002174001,Albany Collection System,2006-0003-DWQ,Non-NPDES,State - Other,3008943,CA,Collection: Separate Sewers,Replacement,3008943.0,CA,Wastewater,Receiving Collection,16609.0,13640.0,,,16609.0,13640.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6025023002,Anderson Storm Water System,CAS000004,Non-NPDES,Permit not found in NPDES lookup,2875505,CA,Phase II MS4,No Change,,,,,,,,,,,,,,,,,,,,,,
6006028002,Leavitt Lake Evaporation Ponds,NO. 6-96-18,Non-NPDES,Other,3349051,CA,Treatment Plant,No Change,3349051.0,CA,Wastewater,Receiving Collection,906.0,1132.0,,,906.0,1132.0,0.0,0.0,1.0,1.0,906.0,1132.0,1.0,1.0,906.0,906.0,,Y
6006028002,Leavitt Lake Evaporation Ponds,NO. 6-96-18,Non-NPDES,Other,3349051,CA,Collection: Separate Sewers,No Change,3349051.0,CA,Wastewater,Receiving Collection,906.0,1132.0,,,906.0,1132.0,0.0,0.0,1.0,1.0,906.0,1132.0,1.0,1.0,906.0,906.0,,Y
6004017001,FILLMORE WWTF,,,,1175504,CA,Treatment Plant,No Change,1175504.0,CA,Wastewater,Receiving Collection,14846.0,14846.0,,,14846.0,14846.0,0.0,0.0,1.0,1.0,14846.0,14846.0,1.0,1.0,14846.0,14846.0,,Y
6004017001,FILLMORE WWTF,,,,1175504,CA,Collection: Separate Sewers,Rehabilitation,1175504.0,CA,Wastewater,Receiving Collection,14846.0,14846.0,,,14846.0,14846.0,0.0,0.0,1.0,1.0,14846.0,14846.0,1.0,1.0,14846.0,14846.0,,Y
6004017001,FILLMORE WWTF,,,,1175504,CA,Collection: Separate Sewers,Replacement,1175504.0,CA,Wastewater,Receiving Collection,14846.0,14846.0,,,14846.0,14846.0,0.0,0.0,1.0,1.0,14846.0,14846.0,1.0,1.0,14846.0,14846.0,,Y
6005030001,Parksdale Collection System,2006-0003-DWQ,Non-NPDES,State - Other,1175552,CA,Collection: Separate Sewers,Rehabilitation,1175552.0,CA,Wastewater,Receiving Collection,2045.0,2045.0,,,2045.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6005030001,Parksdale Collection System,2006-0003-DWQ,Non-NPDES,State - Other,1175552,CA,Collection: Separate Sewers,Replacement,1175552.0,CA,Wastewater,Receiving Collection,2045.0,2045.0,,,2045.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6001027001,Willits WWTF,R1-01-071,Non-NPDES,State,1175195,CA,Treatment Plant,No Change,1175195.0,CA,Wastewater,Receiving Collection,8100.0,8460.0,,,8100.0,8460.0,0.0,0.0,1.0,1.0,8100.0,8460.0,0.4,0.4,3240.0,3240.0,,Y
6001027001,Willits WWTF,R1-01-071,Non-NPDES,State,1175195,CA,Collection: Separate Sewers,No Change,1175195.0,CA,Wastewater,Receiving Collection,8100.0,8460.0,,,8100.0,8460.0,0.0,0.0,1.0,1.0,8100.0,8460.0,0.4,0.4,3240.0,3240.0,,Y
6001027001,Willits WWTF,CA0023060,NPDES,Individual Permit,1175195,CA,Treatment Plant,No Change,1175195.0,CA,Wastewater,Receiving Collection,8100.0,8460.0,,,8100.0,8460.0,0.0,0.0,1.0,1.0,8100.0,8460.0,0.4,0.4,3240.0,3240.0,,Y
6001027001,Willits WWTF,CA0023060,NPDES,Individual Permit,1175195,CA,Collection: Separate Sewers,No Change,1175195.0,CA,Wastewater,Receiving Collection,8100.0,8460.0,,,8100.0,8460.0,0.0,0.0,1.0,1.0,8100.0,8460.0,0.4,0.4,3240.0,3240.0,,Y
6001042001,Yreka WWTF,CAL010509,NPDES,Associated Permit Record,1175207,CA,Collection: Separate Sewers,No Change,1175207.0,CA,Wastewater,Receiving Collection,6990.0,7088.0,,,6990.0,7088.0,0.0,0.0,1.0,1.0,6990.0,7088.0,1.0,1.0,6990.0,6990.0,,Y
6001042001,Yreka WWTF,CAL010509,NPDES,Associated Permit Record,1175207,CA,Treatment Plant,No Change,1175207.0,CA,Wastewater,Receiving Collection,6990.0,7088.0,,,6990.0,7088.0,0.0,0.0,1.0,1.0,6990.0,7088.0,1.0,1.0,6990.0,6990.0,,Y
6005107001,CERES WWTP,,,,1175639,CA,Collection: Interceptor Sewers,New,1175639.0,CA,Wastewater,Receiving Collection,35567.0,35567.0,,,68642.0,69317.0,0.0,0.0,0.4,0.4,27457.0,27727.0,0.4,0.4,10983.0,10983.0,Y,
6005107001,CERES WWTP,,,,1175639,CA,Treatment Plant,Rehabilitation,1175639.0,CA,Wastewater,Receiving Collection,35567.0,35567.0,,,68642.0,69317.0,0.0,0.0,0.4,0.4,27457.0,27727.0,0.4,0.4,10983.0,10983.0,Y,
6005107001,CERES WWTP,,,,1175639,CA,Treatment Plant,Replacement,1175639.0,CA,Wastewater,Receiving Collection,35567.0,35567.0,,,68642.0,69317.0,0.0,0.0,0.4,0.4,27457.0,27727.0,0.4,0.4,10983.0,10983.0,Y,
6005107001,CERES WWTP,,,,1175639,CA,Treatment Plant,Increase Capacity,1175639.0,CA,Wastewater,Receiving Collection,35567.0,35567.0,,,68642.0,69317.0,0.0,0.0,0.4,0.4,27457.0,27727.0,0.4,0.4,10983.0,10983.0,Y,
6005107001,CERES WWTP,,,,1175639,CA,Treatment Plant,Increase Level Of Treatment,1175639.0,CA,Wastewater,Receiving Collection,35567.0,35567.0,,,68642.0,69317.0,0.0,0.0,0.4,0.4,27457.0,27727.0,0.4,0.4,10983.0,10983.0,Y,
6005282001,CLEARLAKE OAKS WWTF,R5-2014-0707,Non-NPDES,Other,1175749,CA,Collection: Separate Sewers,No Change,1175749.0,CA,Wastewater,Receiving Collection,2116.0,2430.0,,,2116.0,2430.0,0.0,0.0,1.0,1.0,2116.0,2430.0,1.0,1.0,2116.0,2116.0,,Y
6005282001,CLEARLAKE OAKS WWTF,R5-2014-0707,Non-NPDES,Other,1175749,CA,Treatment Plant,No Change,1175749.0,CA,Wastewater,Receiving Collection,2116.0,2430.0,,,2116.0,2430.0,0.0,0.0,1.0,1.0,2116.0,2430.0,1.0,1.0,2116.0,2116.0,,Y
6005282001,CLEARLAKE OAKS WWTF,CAL010533,NPDES,Associated Permit Record,1175749,CA,Collection: Separate Sewers,No Change,1175749.0,CA,Wastewater,Receiving Collection,2116.0,2430.0,,,2116.0,2430.0,0.0,0.0,1.0,1.0,2116.0,2430.0,1.0,1.0,2116.0,2116.0,,Y
6005282001,CLEARLAKE OAKS WWTF,CAL010533,NPDES,Associated Permit Record,1175749,CA,Treatment Plant,No Change,1175749.0,CA,Wastewater,Receiving Collection,2116.0,2430.0,,,2116.0,2430.0,0.0,0.0,1.0,1.0,2116.0,2430.0,1.0,1.0,2116.0,2116.0,,Y
6005607001,POPLAR WWTF,ORDER NO. 98-214,Non-NPDES,State - Other,1175831,CA,Treatment Plant,No Change,1175831.0,CA,Wastewater,Receiving Collection,2381.0,2381.0,,,2381.0,2381.0,0.0,0.0,1.0,1.0,2381.0,2381.0,1.0,1.0,2381.0,2381.0,,Y
6005607001,POPLAR WWTF,ORDER NO. 98-214,Non-NPDES,State - Other,1175831,CA,Collection: Separate Sewers,No Change,1175831.0,CA,Wastewater,Receiving Collection,2381.0,2381.0,,,2381.0,2381.0,0.0,0.0,1.0,1.0,2381.0,2381.0,1.0,1.0,2381.0,2381.0,,Y
6005511004,Yosemite West WWTF,NO. 99-004,Non-NPDES,Other,3477631,CA,Treatment Plant,No Change,3477631.0,CA,Wastewater,Receiving Collection,284.0,382.0,,,284.0,382.0,0.0,0.0,1.0,1.0,284.0,382.0,1.0,1.0,284.0,284.0,,Y
6005511004,Yosemite West WWTF,NO. 99-004,Non-NPDES,Other,3477631,CA,Collection: Separate Sewers,No Change,3477631.0,CA,Wastewater,Receiving Collection,284.0,382.0,,,284.0,382.0,0.0,0.0,1.0,1.0,284.0,382.0,1.0,1.0,284.0,284.0,,Y
6001049001,ANCHOR BAY WWTF,CA0024040,NPDES,Individual Permit,1175215,CA,Collection: Separate Sewers,No Change,1175215.0,CA,Wastewater,Receiving Collection,95.0,95.0,,,95.0,95.0,0.0,0.0,1.0,1.0,95.0,95.0,0.42,0.42,40.0,40.0,,Y
6001049001,ANCHOR BAY WWTF,CA0024040,NPDES,Individual Permit,1175215,CA,Treatment Plant,No Change,1175215.0,CA,Wastewater,Receiving Collection,95.0,95.0,,,95.0,95.0,0.0,0.0,1.0,1.0,95.0,95.0,0.42,0.42,40.0,40.0,,Y
6002092001,BOLINAS WWTF,,,,1175344,CA,Collection: Separate Sewers,Rehabilitation,1175344.0,CA,Wastewater,Receiving Collection,615.0,615.0,254.0,254.0,615.0,615.0,254.0,254.0,1.0,1.0,615.0,615.0,1.0,1.0,615.0,615.0,,Y
6002092001,BOLINAS WWTF,,,,1175344,CA,Collection: Separate Sewers,Replacement,1175344.0,CA,Wastewater,Receiving Collection,615.0,615.0,254.0,254.0,615.0,615.0,254.0,254.0,1.0,1.0,615.0,615.0,1.0,1.0,615.0,615.0,,Y
6002092001,BOLINAS WWTF,,,,1175344,CA,Treatment Plant,No Change,1175344.0,CA,Wastewater,Receiving Collection,615.0,615.0,254.0,254.0,615.0,615.0,254.0,254.0,1.0,1.0,615.0,615.0,1.0,1.0,615.0,615.0,,Y
6004009005,LACSD (Los Coyotes WRP),CA0054011,NPDES,Individual Permit,1175481,CA,Water Reuse,No Change,1175481.0,CA,Wastewater,Receiving Collection,310202.0,352447.0,,,523851.0,582847.0,0.0,0.0,1.0,1.0,523851.0,582847.0,0.4,0.4,209540.0,209540.0,Y,Y
6004009005,LACSD (Los Coyotes WRP),CA0054011,NPDES,Individual Permit,1175481,CA,Collection: Separate Sewers,Rehabilitation,1175481.0,CA,Wastewater,Receiving Collection,310202.0,352447.0,,,523851.0,582847.0,0.0,0.0,1.0,1.0,523851.0,582847.0,0.4,0.4,209540.0,209540.0,Y,Y
6004009005,LACSD (Los Coyotes WRP),CA0054011,NPDES,Individual Permit,1175481,CA,Collection: Separate Sewers,Replacement,1175481.0,CA,Wastewater,Receiving Collection,310202.0,352447.0,,,523851.0,582847.0,0.0,0.0,1.0,1.0,523851.0,582847.0,0.4,0.4,209540.0,209540.0,Y,Y
6004009005,LACSD (Los Coyotes WRP),CA0054011,NPDES,Individual Permit,1175481,CA,Collection: Separate Sewers,Increase Capacity,1175481.0,CA,Wastewater,Receiving Collection,310202.0,352447.0,,,523851.0,582847.0,0.0,0.0,1.0,1.0,523851.0,582847.0,0.4,0.4,209540.0,209540.0,Y,Y
6004009005,LACSD (Los Coyotes WRP),CA0054011,NPDES,Individual Permit,1175481,CA,Treatment Plant,Rehabilitation,1175481.0,CA,Wastewater,Receiving Collection,310202.0,352447.0,,,523851.0,582847.0,0.0,0.0,1.0,1.0,523851.0,582847.0,0.4,0.4,209540.0,209540.0,Y,Y
6004009005,LACSD (Los Coyotes WRP),CA0054011,NPDES,Individual Permit,1175481,CA,Treatment Plant,Replacement,1175481.0,CA,Wastewater,Receiving Collection,310202.0,352447.0,,,523851.0,582847.0,0.0,0.0,1.0,1.0,523851.0,582847.0,0.4,0.4,209540.0,209540.0,Y,Y
6004009005,LACSD (Los Coyotes WRP),CA0054011,NPDES,Individual Permit,1175481,CA,Treatment Plant,Increase Capacity,1175481.0,CA,Wastewater,Receiving Collection,310202.0,352447.0,,,523851.0,582847.0,0.0,0.0,1.0,1.0,523851.0,582847.0,0.4,0.4,209540.0,209540.0,Y,Y
6005068001,RIVERBANK WWTF,94-100,Non-NPDES,State - Other,1175588,CA,Water Reuse,New,1175588.0,CA,Wastewater,Receiving Collection,22773.0,27080.0,,,22773.0,27080.0,0.0,0.0,1.0,1.0,22773.0,27080.0,1.0,1.0,22773.0,22773.0,,Y
6005068001,RIVERBANK WWTF,94-100,Non-NPDES,State - Other,1175588,CA,Treatment Plant,Rehabilitation,1175588.0,CA,Wastewater,Receiving Collection,22773.0,27080.0,,,22773.0,27080.0,0.0,0.0,1.0,1.0,22773.0,27080.0,1.0,1.0,22773.0,22773.0,,Y
6005068001,RIVERBANK WWTF,94-100,Non-NPDES,State - Other,1175588,CA,Treatment Plant,Replacement,1175588.0,CA,Wastewater,Receiving Collection,22773.0,27080.0,,,22773.0,27080.0,0.0,0.0,1.0,1.0,22773.0,27080.0,1.0,1.0,22773.0,22773.0,,Y
6005068001,RIVERBANK WWTF,94-100,Non-NPDES,State - Other,1175588,CA,Treatment Plant,Increase Level Of Treatment,1175588.0,CA,Wastewater,Receiving Collection,22773.0,27080.0,,,22773.0,27080.0,0.0,0.0,1.0,1.0,22773.0,27080.0,1.0,1.0,22773.0,22773.0,,Y
6005068001,RIVERBANK WWTF,94-100,Non-NPDES,State - Other,1175588,CA,Collection: Pump Stations,Rehabilitation,1175588.0,CA,Wastewater,Receiving Collection,22773.0,27080.0,,,22773.0,27080.0,0.0,0.0,1.0,1.0,22773.0,27080.0,1.0,1.0,22773.0,22773.0,,Y
6005068001,RIVERBANK WWTF,94-100,Non-NPDES,State - Other,1175588,CA,Collection: Pump Stations,Replacement,1175588.0,CA,Wastewater,Receiving Collection,22773.0,27080.0,,,22773.0,27080.0,0.0,0.0,1.0,1.0,22773.0,27080.0,1.0,1.0,22773.0,22773.0,,Y
6005068001,RIVERBANK WWTF,94-100,Non-NPDES,State - Other,1175588,CA,Collection: Separate Sewers,Rehabilitation,1175588.0,CA,Wastewater,Receiving Collection,22773.0,27080.0,,,22773.0,27080.0,0.0,0.0,1.0,1.0,22773.0,27080.0,1.0,1.0,22773.0,22773.0,,Y
6005068001,RIVERBANK WWTF,94-100,Non-NPDES,State - Other,1175588,CA,Collection: Separate Sewers,Replacement,1175588.0,CA,Wastewater,Receiving Collection,22773.0,27080.0,,,22773.0,27080.0,0.0,0.0,1.0,1.0,22773.0,27080.0,1.0,1.0,22773.0,22773.0,,Y
6007021001,Alan Horton WWTF,R7-2022-0008,Non-NPDES,State - Other,1175929,CA,Treatment Plant,Rehabilitation,1175929.0,CA,Wastewater,Receiving Collection,26897.0,28162.0,,,26897.0,28162.0,0.0,0.0,1.0,1.0,26897.0,28162.0,1.0,1.0,26897.0,26897.0,,Y
6007021001,Alan Horton WWTF,R7-2022-0008,Non-NPDES,State - Other,1175929,CA,Treatment Plant,Replacement,1175929.0,CA,Wastewater,Receiving Collection,26897.0,28162.0,,,26897.0,28162.0,0.0,0.0,1.0,1.0,26897.0,28162.0,1.0,1.0,26897.0,26897.0,,Y
6007021001,Alan Horton WWTF,R7-2022-0008,Non-NPDES,State - Other,1175929,CA,Treatment Plant,Increase Capacity,1175929.0,CA,Wastewater,Receiving Collection,26897.0,28162.0,,,26897.0,28162.0,0.0,0.0,1.0,1.0,26897.0,28162.0,1.0,1.0,26897.0,26897.0,,Y
6007021001,Alan Horton WWTF,R7-2022-0008,Non-NPDES,State - Other,1175929,CA,Collection: Separate Sewers,Rehabilitation,1175929.0,CA,Wastewater,Receiving Collection,26897.0,28162.0,,,26897.0,28162.0,0.0,0.0,1.0,1.0,26897.0,28162.0,1.0,1.0,26897.0,26897.0,,Y
6007021001,Alan Horton WWTF,R7-2022-0008,Non-NPDES,State - Other,1175929,CA,Collection: Separate Sewers,Replacement,1175929.0,CA,Wastewater,Receiving Collection,26897.0,28162.0,,,26897.0,28162.0,0.0,0.0,1.0,1.0,26897.0,28162.0,1.0,1.0,26897.0,26897.0,,Y
6007021001,Alan Horton WWTF,R7-2022-0008,Non-NPDES,State - Other,1175929,CA,Collection: Separate Sewers,Increase Capacity,1175929.0,CA,Wastewater,Receiving Collection,26897.0,28162.0,,,26897.0,28162.0,0.0,0.0,1.0,1.0,26897.0,28162.0,1.0,1.0,26897.0,26897.0,,Y
6008022001,OCSD WRP No. 1,CA0110604,NPDES,Individual Permit,1175976,CA,Treatment Plant,Rehabilitation,1175976.0,CA,Wastewater,Receiving Collection,0.0,0.0,0.0,0.0,1061827.0,1087993.0,0.0,0.0,0.05,0.05,53091.0,54400.0,,,,,Y,
6008022001,OCSD WRP No. 1,CA0110604,NPDES,Individual Permit,1175976,CA,Treatment Plant,Replacement,1175976.0,CA,Wastewater,Receiving Collection,0.0,0.0,0.0,0.0,1061827.0,1087993.0,0.0,0.0,0.05,0.05,53091.0,54400.0,,,,,Y,
6008023001,OCSD Collection System No. 1,CA0110604,NPDES,Individual Permit,2942642,CA,Collection: Interceptor Sewers,Rehabilitation,2942642.0,CA,Wastewater,Total Receiving Treatment,0.0,0.0,0.0,0.0,309132.0,309132.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6008023001,OCSD Collection System No. 1,CA0110604,NPDES,Individual Permit,2942642,CA,Collection: Interceptor Sewers,Replacement,2942642.0,CA,Wastewater,Total Receiving Treatment,0.0,0.0,0.0,0.0,309132.0,309132.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6008023001,OCSD Collection System No. 1,CA0110604,NPDES,Individual Permit,2942642,CA,Collection: Interceptor Sewers,Expansion,2942642.0,CA,Wastewater,Total Receiving Treatment,0.0,0.0,0.0,0.0,309132.0,309132.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6004037001,El Rio Collection System,,,,2833022,CA,Collection: Separate Sewers,No Change,2833022.0,CA,Wastewater,Receiving Collection,2487.0,3083.0,,,2487.0,3083.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6029031001,San Diego Storm Water System,CAS0109266,Non-NPDES,Permit not found in NPDES lookup,402846,CA,Phase I MS4,Rehabilitation,,,,,,,,,,,,,,,,,,,,,,
6029031001,San Diego Storm Water System,CAS0109266,Non-NPDES,Permit not found in NPDES lookup,402846,CA,Phase I MS4,Replacement,,,,,,,,,,,,,,,,,,,,,,
6029031001,San Diego Storm Water System,CAS0109266,Non-NPDES,Permit not found in NPDES lookup,402846,CA,Phase I MS4,Expansion,,,,,,,,,,,,,,,,,,,,,,
6029031001,San Diego Storm Water System,CAS108758,NPDES,Individual Permit,402846,CA,Phase I MS4,Rehabilitation,,,,,,,,,,,,,,,,,,,,,,
6029031001,San Diego Storm Water System,CAS108758,NPDES,Individual Permit,402846,CA,Phase I MS4,Replacement,,,,,,,,,,,,,,,,,,,,,,
6029031001,San Diego Storm Water System,CAS108758,NPDES,Individual Permit,402846,CA,Phase I MS4,Expansion,,,,,,,,,,,,,,,,,,,,,,
6025121001,Sutter Creek Storm Water System,CA0000000,Non-NPDES,Permit not found in NPDES lookup,2860055,CA,Phase II MS4,No Change,,,,,,,,,,,,,,,,,,,,,,
6005080001,WATERFORD WWTP,NO. 94-273,Non-NPDES,Other,1238817,CA,Treatment Plant,No Change,1238817.0,CA,Wastewater,Receiving Collection,8242.0,9493.0,,,8242.0,9493.0,0.0,0.0,1.0,1.0,8242.0,9493.0,1.0,1.0,8242.0,8242.0,,Y
6005080001,WATERFORD WWTP,NO. 94-273,Non-NPDES,Other,1238817,CA,Collection: Separate Sewers,No Change,1238817.0,CA,Wastewater,Receiving Collection,8242.0,9493.0,,,8242.0,9493.0,0.0,0.0,1.0,1.0,8242.0,9493.0,1.0,1.0,8242.0,8242.0,,Y
6005080001,WATERFORD WWTP,CAL010535,NPDES,Associated Permit Record,1238817,CA,Treatment Plant,No Change,1238817.0,CA,Wastewater,Receiving Collection,8242.0,9493.0,,,8242.0,9493.0,0.0,0.0,1.0,1.0,8242.0,9493.0,1.0,1.0,8242.0,8242.0,,Y
6005080001,WATERFORD WWTP,CAL010535,NPDES,Associated Permit Record,1238817,CA,Collection: Separate Sewers,No Change,1238817.0,CA,Wastewater,Receiving Collection,8242.0,9493.0,,,8242.0,9493.0,0.0,0.0,1.0,1.0,8242.0,9493.0,1.0,1.0,8242.0,8242.0,,Y
6002061001,Brisbane Collection System,,,,1175320,CA,Collection: Separate Sewers,No Change,1175320.0,CA,Wastewater,Receiving Collection,3240.0,3240.0,973.0,973.0,3240.0,3240.0,973.0,973.0,0.0,0.0,0.0,0.0,,,,,Y,
6004032001,Burbank WRP,CA0055531,NPDES,Individual Permit,1175516,CA,Treatment Plant,Rehabilitation,1175516.0,CA,Wastewater,Receiving Collection,99473.0,99473.0,14818.0,14818.0,99473.0,99473.0,14818.0,14818.0,0.95,0.95,94499.0,94499.0,0.35,0.35,33075.0,33075.0,Y,
6004032001,Burbank WRP,CA0055531,NPDES,Individual Permit,1175516,CA,Treatment Plant,Replacement,1175516.0,CA,Wastewater,Receiving Collection,99473.0,99473.0,14818.0,14818.0,99473.0,99473.0,14818.0,14818.0,0.95,0.95,94499.0,94499.0,0.35,0.35,33075.0,33075.0,Y,
6004032001,Burbank WRP,CA0055531,NPDES,Individual Permit,1175516,CA,Collection: Separate Sewers,Rehabilitation,1175516.0,CA,Wastewater,Receiving Collection,99473.0,99473.0,14818.0,14818.0,99473.0,99473.0,14818.0,14818.0,0.95,0.95,94499.0,94499.0,0.35,0.35,33075.0,33075.0,Y,
6004032001,Burbank WRP,CA0055531,NPDES,Individual Permit,1175516,CA,Collection: Separate Sewers,Replacement,1175516.0,CA,Wastewater,Receiving Collection,99473.0,99473.0,14818.0,14818.0,99473.0,99473.0,14818.0,14818.0,0.95,0.95,94499.0,94499.0,0.35,0.35,33075.0,33075.0,Y,
6005024001,Live Oak WWTP,R5-04-097,Non-NPDES,State,1175545,CA,Collection: Separate Sewers,No Change,1175545.0,CA,Wastewater,Receiving Collection,8357.0,8240.0,,,8357.0,8240.0,0.0,0.0,1.0,1.0,8357.0,8240.0,,,,,,Y
6005024001,Live Oak WWTP,R5-04-097,Non-NPDES,State,1175545,CA,Treatment Plant,No Change,1175545.0,CA,Wastewater,Receiving Collection,8357.0,8240.0,,,8357.0,8240.0,0.0,0.0,1.0,1.0,8357.0,8240.0,,,,,,Y
6005024001,Live Oak WWTP,CA0079022,NPDES,Individual Permit,1175545,CA,Collection: Separate Sewers,No Change,1175545.0,CA,Wastewater,Receiving Collection,8357.0,8240.0,,,8357.0,8240.0,0.0,0.0,1.0,1.0,8357.0,8240.0,,,,,,Y
6005024001,Live Oak WWTP,CA0079022,NPDES,Individual Permit,1175545,CA,Treatment Plant,No Change,1175545.0,CA,Wastewater,Receiving Collection,8357.0,8240.0,,,8357.0,8240.0,0.0,0.0,1.0,1.0,8357.0,8240.0,,,,,,Y
6005257001,LINDA WWTF,CA0079651,NPDES,Individual Permit,1175740,CA,Water Reuse,Rehabilitation,1175740.0,CA,Wastewater,Receiving Collection,16927.0,19078.0,,,16927.0,19078.0,0.0,0.0,1.0,1.0,16927.0,19078.0,0.36,0.36,6094.0,6094.0,,Y
6005257001,LINDA WWTF,CA0079651,NPDES,Individual Permit,1175740,CA,Water Reuse,Replacement,1175740.0,CA,Wastewater,Receiving Collection,16927.0,19078.0,,,16927.0,19078.0,0.0,0.0,1.0,1.0,16927.0,19078.0,0.36,0.36,6094.0,6094.0,,Y
6005257001,LINDA WWTF,CA0079651,NPDES,Individual Permit,1175740,CA,Collection: Separate Sewers,No Change,1175740.0,CA,Wastewater,Receiving Collection,16927.0,19078.0,,,16927.0,19078.0,0.0,0.0,1.0,1.0,16927.0,19078.0,0.36,0.36,6094.0,6094.0,,Y
6005257001,LINDA WWTF,CA0079651,NPDES,Individual Permit,1175740,CA,Treatment Plant,Rehabilitation,1175740.0,CA,Wastewater,Receiving Collection,16927.0,19078.0,,,16927.0,19078.0,0.0,0.0,1.0,1.0,16927.0,19078.0,0.36,0.36,6094.0,6094.0,,Y
6005257001,LINDA WWTF,CA0079651,NPDES,Individual Permit,1175740,CA,Treatment Plant,Replacement,1175740.0,CA,Wastewater,Receiving Collection,16927.0,19078.0,,,16927.0,19078.0,0.0,0.0,1.0,1.0,16927.0,19078.0,0.36,0.36,6094.0,6094.0,,Y
6008006002,Moreno Valley Regional WRF,CA8000188,NPDES,Individual Permit,1175951,CA,Biosolids Handling Facility,No Change,1175951.0,CA,Wastewater,Receiving Collection,176467.0,303923.0,,,176467.0,303923.0,0.0,0.0,1.0,1.0,176467.0,303923.0,0.6,0.6,105880.0,105880.0,,Y
