CWNS_ID,FACILITY_ID_x,STATE_CODE_x,INFRASTRUCTURE_TYPE_x,FACILITY_NAME,DESCRIPTION,OWNER_TYPE,SUPERFUND_FLAG,SEMS_ID,SCF_ELIGIBLE,REVIEW_STATUS,REVIEW_TYPE,DATE_LAST_MODIFIED,NO_NEEDS,PERMIT_NUMBER,PERMIT_SOURCE,PERMIT_TYPE,FACILITY_ID_y,STATE_CODE_y,FACILITY_TYPE,CHANGE_TYPE,FACILITY_ID,STATE_CODE,INFRASTRUCTURE_TYPE_y,POPULATION_TYPE,RESIDENTIAL_POP_2022,RESIDENTIAL_POP_2042,NONRESIDENTIAL_POP_2022,NONRESIDENTIAL_POP_2042,TOTAL_RES_POPULATION_2022,TOTAL_RES_POPULATION_2042,TOTAL_NONRES_POPULATION_2022,TOTAL_NONRES_POPULATION_2042,TREATED_DISCHARGE_PERCENTAGE_2022,TREATED_DISCHARGE_PERCENTAGE_2042,NET_TREATED_POPULATION_2022,NET_TREATED_POPULATION_2042,NO_DISCHARGE_PERCENTAGE_2022,NO_DISCHARGE_PERCENTAGE_2042,NO_DISCHARGE_POPULATION_2022,NO_DISCHARGE_POPULATION_2042,PART_OF_SEWERSHED,END_FACILITY
6006004001,1175857,CA,Wastewater,South Tahoe WWTF,,Public,N,,N,FA,Full,29-AUG-22,,R6T-2004-0010,Non-NPDES,State - Other,1175857,CA,Treatment Plant,Replacement,1175857.0,CA,Wastewater,Receiving Collection,33011.0,37007.0,39174.0,39174.0,33011.0,37007.0,39174.0,39174.0,1.0,1.0,33011.0,37007.0,1.0,1.0,33011.0,33011.0,,Y
6006004001,1175857,CA,Wastewater,South Tahoe WWTF,,Public,N,,N,FA,Full,29-AUG-22,,R6T-2004-0010,Non-NPDES,State - Other,1175857,CA,Collection: Separate Sewers,Rehabilitation,1175857.0,CA,Wastewater,Receiving Collection,33011.0,37007.0,39174.0,39174.0,33011.0,37007.0,39174.0,39174.0,1.0,1.0,33011.0,37007.0,1.0,1.0,33011.0,33011.0,,Y
6006004001,1175857,CA,Wastewater,South Tahoe WWTF,,Public,N,,N,FA,Full,29-AUG-22,,R6T-2004-0010,Non-NPDES,State - Other,1175857,CA,Collection: Separate Sewers,Replacement,1175857.0,CA,Wastewater,Receiving Collection,33011.0,37007.0,39174.0,39174.0,33011.0,37007.0,39174.0,39174.0,1.0,1.0,33011.0,37007.0,1.0,1.0,33011.0,33011.0,,Y
6006027001,1175883,CA,Wastewater,BRIDGEPORT WWTF,,Public,N,,N,FA,Partial,01-MAR-23,Y,WDID No.: 6A26530090,Non-NPDES,Other,1175883,CA,Collection: Separate Sewers,No Change,1175883.0,CA,Wastewater,Receiving Collection,766.0,711.0,,,766.0,711.0,0.0,0.0,1.0,1.0,766.0,711.0,1.0,1.0,766.0,766.0,,Y
6006027001,1175883,CA,Wastewater,BRIDGEPORT WWTF,,Public,N,,N,FA,Partial,01-MAR-23,Y,WDID No.: 6A26530090,Non-NPDES,Other,1175883,CA,Treatment Plant,No Change,1175883.0,CA,Wastewater,Receiving Collection,766.0,711.0,,,766.0,711.0,0.0,0.0,1.0,1.0,766.0,711.0,1.0,1.0,766.0,766.0,,Y
6006027001,1175883,CA,Wastewater,BRIDGEPORT WWTF,,Public,N,,N,FA,Partial,01-MAR-23,Y,NO. 6·01·12,Non-NPDES,Other,1175883,CA,Collection: Separate Sewers,No Change,1175883.0,CA,Wastewater,Receiving Collection,766.0,711.0,,,766.0,711.0,0.0,0.0,1.0,1.0,766.0,711.0,1.0,1.0,766.0,766.0,,Y
6006027001,1175883,CA,Wastewater,BRIDGEPORT WWTF,,Public,N,,N,FA,Partial,01-MAR-23,Y,NO. 6·01·12,Non-NPDES,Other,1175883,CA,Treatment Plant,No Change,1175883.0,CA,Wastewater,Receiving Collection,766.0,711.0,,,766.0,711.0,0.0,0.0,1.0,1.0,766.0,711.0,1.0,1.0,766.0,766.0,,Y
6008019001,1175972,CA,Wastewater,Yucaipa Valley WD WWTP,,Public,N,,N,FA,Partial,03-MAY-23,Y,R8-01-009,Non-NPDES,State,1175972,CA,Treatment Plant,No Change,1175972.0,CA,Wastewater,Receiving Collection,58500.0,65700.0,,,58500.0,65700.0,0.0,0.0,1.0,1.0,58500.0,65700.0,0.25,0.25,14625.0,14625.0,,Y
6008019001,1175972,CA,Wastewater,Yucaipa Valley WD WWTP,,Public,N,,N,FA,Partial,03-MAY-23,Y,R8-01-009,Non-NPDES,State,1175972,CA,Water Reuse,No Change,1175972.0,CA,Wastewater,Receiving Collection,58500.0,65700.0,,,58500.0,65700.0,0.0,0.0,1.0,1.0,58500.0,65700.0,0.25,0.25,14625.0,14625.0,,Y
6008019001,1175972,CA,Wastewater,Yucaipa Valley WD WWTP,,Public,N,,N,FA,Partial,03-MAY-23,Y,R8-01-009,Non-NPDES,State,1175972,CA,Collection: Separate Sewers,No Change,1175972.0,CA,Wastewater,Receiving Collection,58500.0,65700.0,,,58500.0,65700.0,0.0,0.0,1.0,1.0,58500.0,65700.0,0.25,0.25,14625.0,14625.0,,Y
6008019001,1175972,CA,Wastewater,Yucaipa Valley WD WWTP,,Public,N,,N,FA,Partial,03-MAY-23,Y,CA0105619,NPDES,Individual Permit,1175972,CA,Treatment Plant,No Change,1175972.0,CA,Wastewater,Receiving Collection,58500.0,65700.0,,,58500.0,65700.0,0.0,0.0,1.0,1.0,58500.0,65700.0,0.25,0.25,14625.0,14625.0,,Y
6008019001,1175972,CA,Wastewater,Yucaipa Valley WD WWTP,,Public,N,,N,FA,Partial,03-MAY-23,Y,CA0105619,NPDES,Individual Permit,1175972,CA,Water Reuse,No Change,1175972.0,CA,Wastewater,Receiving Collection,58500.0,65700.0,,,58500.0,65700.0,0.0,0.0,1.0,1.0,58500.0,65700.0,0.25,0.25,14625.0,14625.0,,Y
6008019001,1175972,CA,Wastewater,Yucaipa Valley WD WWTP,,Public,N,,N,FA,Partial,03-MAY-23,Y,CA0105619,NPDES,Individual Permit,1175972,CA,Collection: Separate Sewers,No Change,1175972.0,CA,Wastewater,Receiving Collection,58500.0,65700.0,,,58500.0,65700.0,0.0,0.0,1.0,1.0,58500.0,65700.0,0.25,0.25,14625.0,14625.0,,Y
6005294001,3478111,CA,Wastewater,Delleker WWTF,,Public,N,,N,FA,Partial,01-MAR-23,,CA0081744,NPDES,Individual Permit,3478111,CA,Treatment Plant,No Change,3478111.0,CA,Wastewater,Receiving Collection,585.0,585.0,,,585.0,585.0,0.0,0.0,1.0,1.0,585.0,585.0,,,,,,Y
6005294001,3478111,CA,Wastewater,Delleker WWTF,,Public,N,,N,FA,Partial,01-MAR-23,,CA0081744,NPDES,Individual Permit,3478111,CA,Collection: Separate Sewers,Rehabilitation,3478111.0,CA,Wastewater,Receiving Collection,585.0,585.0,,,585.0,585.0,0.0,0.0,1.0,1.0,585.0,585.0,,,,,,Y
6005294001,3478111,CA,Wastewater,Delleker WWTF,,Public,N,,N,FA,Partial,01-MAR-23,,CA0081744,NPDES,Individual Permit,3478111,CA,Collection: Separate Sewers,Replacement,3478111.0,CA,Wastewater,Receiving Collection,585.0,585.0,,,585.0,585.0,0.0,0.0,1.0,1.0,585.0,585.0,,,,,,Y
6002033001,1175290,CA,Wastewater,NAPA SANIT. DIST WWRF,,Public,N,,N,FA,Full,01-DEC-22,,2006-0003-DWQ,Non-NPDES,State - Other,1175290,CA,Treatment Plant,Rehabilitation,1175290.0,CA,Wastewater,Receiving Collection,74970.0,74970.0,,,74970.0,74970.0,0.0,0.0,1.0,1.0,74970.0,74970.0,0.3,0.3,22491.0,22491.0,,Y
6002033001,1175290,CA,Wastewater,NAPA SANIT. DIST WWRF,,Public,N,,N,FA,Full,01-DEC-22,,2006-0003-DWQ,Non-NPDES,State - Other,1175290,CA,Treatment Plant,Replacement,1175290.0,CA,Wastewater,Receiving Collection,74970.0,74970.0,,,74970.0,74970.0,0.0,0.0,1.0,1.0,74970.0,74970.0,0.3,0.3,22491.0,22491.0,,Y
6002033001,1175290,CA,Wastewater,NAPA SANIT. DIST WWRF,,Public,N,,N,FA,Full,01-DEC-22,,2006-0003-DWQ,Non-NPDES,State - Other,1175290,CA,Collection: Separate Sewers,Rehabilitation,1175290.0,CA,Wastewater,Receiving Collection,74970.0,74970.0,,,74970.0,74970.0,0.0,0.0,1.0,1.0,74970.0,74970.0,0.3,0.3,22491.0,22491.0,,Y
6002033001,1175290,CA,Wastewater,NAPA SANIT. DIST WWRF,,Public,N,,N,FA,Full,01-DEC-22,,2006-0003-DWQ,Non-NPDES,State - Other,1175290,CA,Collection: Separate Sewers,Replacement,1175290.0,CA,Wastewater,Receiving Collection,74970.0,74970.0,,,74970.0,74970.0,0.0,0.0,1.0,1.0,74970.0,74970.0,0.3,0.3,22491.0,22491.0,,Y
6002033001,1175290,CA,Wastewater,NAPA SANIT. DIST WWRF,,Public,N,,N,FA,Full,01-DEC-22,,CA0037575,NPDES,Individual Permit,1175290,CA,Treatment Plant,Rehabilitation,1175290.0,CA,Wastewater,Receiving Collection,74970.0,74970.0,,,74970.0,74970.0,0.0,0.0,1.0,1.0,74970.0,74970.0,0.3,0.3,22491.0,22491.0,,Y
6002033001,1175290,CA,Wastewater,NAPA SANIT. DIST WWRF,,Public,N,,N,FA,Full,01-DEC-22,,CA0037575,NPDES,Individual Permit,1175290,CA,Treatment Plant,Replacement,1175290.0,CA,Wastewater,Receiving Collection,74970.0,74970.0,,,74970.0,74970.0,0.0,0.0,1.0,1.0,74970.0,74970.0,0.3,0.3,22491.0,22491.0,,Y
6002033001,1175290,CA,Wastewater,NAPA SANIT. DIST WWRF,,Public,N,,N,FA,Full,01-DEC-22,,CA0037575,NPDES,Individual Permit,1175290,CA,Collection: Separate Sewers,Rehabilitation,1175290.0,CA,Wastewater,Receiving Collection,74970.0,74970.0,,,74970.0,74970.0,0.0,0.0,1.0,1.0,74970.0,74970.0,0.3,0.3,22491.0,22491.0,,Y
6002033001,1175290,CA,Wastewater,NAPA SANIT. DIST WWRF,,Public,N,,N,FA,Full,01-DEC-22,,CA0037575,NPDES,Individual Permit,1175290,CA,Collection: Separate Sewers,Replacement,1175290.0,CA,Wastewater,Receiving Collection,74970.0,74970.0,,,74970.0,74970.0,0.0,0.0,1.0,1.0,74970.0,74970.0,0.3,0.3,22491.0,22491.0,,Y
6002035001,1175293,CA,Wastewater,Cupertino SD Collection System,,Public,N,,N,FA,Full,01-DEC-22,Y,,,,1175293,CA,Collection: Separate Sewers,No Change,1175293.0,CA,Wastewater,Receiving Collection,52391.0,52391.0,,,52391.0,52391.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002067001,1175327,CA,Wastewater,Pittsburg Collection System,,Public,N,,N,FA,Partial,03-MAY-23,,,,,1175327,CA,Collection: Separate Sewers,Rehabilitation,1175327.0,CA,Wastewater,Receiving Collection,60964.0,60964.0,,,60964.0,60964.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002067001,1175327,CA,Wastewater,Pittsburg Collection System,,Public,N,,N,FA,Partial,03-MAY-23,,,,,1175327,CA,Collection: Separate Sewers,Replacement,1175327.0,CA,Wastewater,Receiving Collection,60964.0,60964.0,,,60964.0,60964.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6003060001,1175427,CA,Wastewater,South County Regional Wastewater Treatment and Reclamation Facility,,Public,N,,N,FA,Partial,01-DEC-22,,CA0049964,NPDES,Individual Permit,1175427,CA,Treatment Plant,Rehabilitation,1175427.0,CA,Wastewater,Receiving Collection,0.0,0.0,,,95848.0,131813.0,0.0,0.0,1.0,1.0,95848.0,131813.0,0.8,0.8,76678.0,76678.0,Y,Y
6003060001,1175427,CA,Wastewater,South County Regional Wastewater Treatment and Reclamation Facility,,Public,N,,N,FA,Partial,01-DEC-22,,CA0049964,NPDES,Individual Permit,1175427,CA,Treatment Plant,Increase Capacity,1175427.0,CA,Wastewater,Receiving Collection,0.0,0.0,,,95848.0,131813.0,0.0,0.0,1.0,1.0,95848.0,131813.0,0.8,0.8,76678.0,76678.0,Y,Y
6005490001,1175810,CA,Wastewater,Martell Collection System,,Public,N,,N,FA,Partial,01-MAR-23,Y,,,,1175810,CA,Collection: Separate Sewers,No Change,1175810.0,CA,Wastewater,Receiving Collection,256.0,262.0,,,256.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6007019001,1175928,CA,Wastewater,WESTMORLAND WWTF,,Public,N,,Y,FA,Partial,03-MAY-23,Y,CA0105007,NPDES,Individual Permit,1175928,CA,Collection: Separate Sewers,No Change,1175928.0,CA,Wastewater,Receiving Collection,2030.0,1890.0,,,2030.0,1890.0,0.0,0.0,1.0,1.0,2030.0,1890.0,,,,,,Y
6007019001,1175928,CA,Wastewater,WESTMORLAND WWTF,,Public,N,,Y,FA,Partial,03-MAY-23,Y,CA0105007,NPDES,Individual Permit,1175928,CA,Treatment Plant,No Change,1175928.0,CA,Wastewater,Receiving Collection,2030.0,1890.0,,,2030.0,1890.0,0.0,0.0,1.0,1.0,2030.0,1890.0,,,,,,Y
6007041001,1175940,CA,Wastewater,RIPLEY WWTF,,Public,N,,N,FA,Partial,03-MAY-23,Y,,,,1175940,CA,Collection: Separate Sewers,No Change,1175940.0,CA,Wastewater,Receiving Collection,726.0,726.0,,,726.0,726.0,0.0,0.0,1.0,1.0,726.0,726.0,1.0,1.0,726.0,726.0,,Y
6007041001,1175940,CA,Wastewater,RIPLEY WWTF,,Public,N,,N,FA,Partial,03-MAY-23,Y,,,,1175940,CA,Treatment Plant,No Change,1175940.0,CA,Wastewater,Receiving Collection,726.0,726.0,,,726.0,726.0,0.0,0.0,1.0,1.0,726.0,726.0,1.0,1.0,726.0,726.0,,Y
6008038001,1175992,CA,Wastewater,OCSD Collection System No. 7,,Public,N,,N,FA,Full,29-AUG-22,,CA0110604,NPDES,Individual Permit,1175992,CA,Collection: Interceptor Sewers,Rehabilitation,1175992.0,CA,Wastewater,Receiving Collection,0.0,0.0,0.0,0.0,36124.0,36124.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6008038001,1175992,CA,Wastewater,OCSD Collection System No. 7,,Public,N,,N,FA,Full,29-AUG-22,,CA0110604,NPDES,Individual Permit,1175992,CA,Collection: Interceptor Sewers,Replacement,1175992.0,CA,Wastewater,Receiving Collection,0.0,0.0,0.0,0.0,36124.0,36124.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6008070001,1176016,CA,Wastewater,Los Alamitos Collection System,,Public,N,,N,FA,Partial,03-MAY-23,Y,,,,1176016,CA,Collection: Separate Sewers,No Change,1176016.0,CA,Wastewater,Receiving Collection,23056.0,23056.0,,,23056.0,23056.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6008075001,1176021,CA,Wastewater,Villa Park Collection System,,Public,N,,N,FA,Partial,03-MAY-23,Y,,,,1176021,CA,Collection: Separate Sewers,No Change,1176021.0,CA,Wastewater,Receiving Collection,5196.0,5248.0,,,5196.0,5248.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002050002,3514039,CA,Stormwater,Benicia Stormwater System,,Public,N,,N,FA,,03-MAY-23,Y,CAS000004,NPDES,Storm Water General,3514039,CA,Phase II MS4,No Change,,,,,,,,,,,,,,,,,,,,,,
6023029001,3378890,CA,Stormwater,"Salinas, City of (Stormwater)",,Public,N,,N,FA,Partial,01-JUN-22,,CA0049981,NPDES,Individual Permit,3378890,CA,Phase I MS4,Expansion,,,,,,,,,,,,,,,,,,,,,,
6003094001,406088,CA,Wastewater,Arroyo Grande Collection System,,Public,N,,N,FA,Partial,01-DEC-22,,,,,406088,CA,Collection: Separate Sewers,Rehabilitation,406088.0,CA,Wastewater,Receiving Collection,16471.0,18000.0,,,16471.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6003094001,406088,CA,Wastewater,Arroyo Grande Collection System,,Public,N,,N,FA,Partial,01-DEC-22,,,,,406088,CA,Collection: Separate Sewers,Replacement,406088.0,CA,Wastewater,Receiving Collection,16471.0,18000.0,,,16471.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6008072001,1176018,CA,Wastewater,"Fountain Valley, City of (Collection)",,Public,N,,N,FA,Partial,01-MAR-23,,2006-0003-DWQ,Non-NPDES,State - Other,1176018,CA,Collection: Separate Sewers,Rehabilitation,1176018.0,CA,Wastewater,Receiving Collection,51654.0,54842.0,,,51654.0,54842.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6008072001,1176018,CA,Wastewater,"Fountain Valley, City of (Collection)",,Public,N,,N,FA,Partial,01-MAR-23,,2006-0003-DWQ,Non-NPDES,State - Other,1176018,CA,Collection: Separate Sewers,Replacement,1176018.0,CA,Wastewater,Receiving Collection,51654.0,54842.0,,,51654.0,54842.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6012001032,2856163,CA,Stormwater,Stormwater,,Public,N,,N,FA,Partial,01-DEC-22,,,,,2856163,CA,Phase II MS4,Rehabilitation,,,,,,,,,,,,,,,,,,,,,,
6012001032,2856163,CA,Stormwater,Stormwater,,Public,N,,N,FA,Partial,01-DEC-22,,,,,2856163,CA,Phase II MS4,Replacement,,,,,,,,,,,,,,,,,,,,,,
6002028001,1175286,CA,Wastewater,SANTA CLARA CSD#3,,Public,N,,N,FA,Partial,03-MAY-23,Y,,,,1175286,CA,Collection: Separate Sewers,No Change,1175286.0,CA,Wastewater,Receiving Collection,4562.0,4562.0,,,4562.0,4562.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002151001,1175363,CA,Wastewater,Almonte Collection System,,Public,N,,N,FA,Partial,01-DEC-22,Y,,,,1175363,CA,Collection: Separate Sewers,No Change,1175363.0,CA,Wastewater,Receiving Collection,1371.0,1440.0,,,1371.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6005082003,1175600,CA,Wastewater,Arnold STP,,Public,N,,Y,FA,Partial,03-MAY-23,Y,,,,1175600,CA,Collection: Separate Sewers,No Change,1175600.0,CA,Wastewater,Receiving Collection,858.0,858.0,,,858.0,858.0,0.0,0.0,1.0,1.0,858.0,858.0,1.0,1.0,858.0,858.0,,Y
6005082003,1175600,CA,Wastewater,Arnold STP,,Public,N,,Y,FA,Partial,03-MAY-23,Y,,,,1175600,CA,Collection: Pump Stations,No Change,1175600.0,CA,Wastewater,Receiving Collection,858.0,858.0,,,858.0,858.0,0.0,0.0,1.0,1.0,858.0,858.0,1.0,1.0,858.0,858.0,,Y
6005082003,1175600,CA,Wastewater,Arnold STP,,Public,N,,Y,FA,Partial,03-MAY-23,Y,,,,1175600,CA,Treatment Plant,No Change,1175600.0,CA,Wastewater,Receiving Collection,858.0,858.0,,,858.0,858.0,0.0,0.0,1.0,1.0,858.0,858.0,1.0,1.0,858.0,858.0,,Y
6005179001,1175689,CA,Wastewater,NEWMAN WWTF,,Public,N,,N,FA,Partial,01-MAR-23,Y,,,,1175689,CA,Treatment Plant,No Change,1175689.0,CA,Wastewater,Receiving Collection,11096.0,15452.0,,,11096.0,15452.0,0.0,0.0,1.0,1.0,11096.0,15452.0,1.0,1.0,11096.0,11096.0,,Y
6005179001,1175689,CA,Wastewater,NEWMAN WWTF,,Public,N,,N,FA,Partial,01-MAR-23,Y,,,,1175689,CA,Collection: Separate Sewers,No Change,1175689.0,CA,Wastewater,Receiving Collection,11096.0,15452.0,,,11096.0,15452.0,0.0,0.0,1.0,1.0,11096.0,15452.0,1.0,1.0,11096.0,11096.0,,Y
6005179001,1175689,CA,Wastewater,NEWMAN WWTF,,Public,N,,N,FA,Partial,01-MAR-23,Y,,,,1175689,CA,Storage Facility,No Change,1175689.0,CA,Wastewater,Receiving Collection,11096.0,15452.0,,,11096.0,15452.0,0.0,0.0,1.0,1.0,11096.0,15452.0,1.0,1.0,11096.0,11096.0,,Y
6009015003,1176047,CA,Wastewater,Ralph W. Chapman WRF,,Public,N,,N,FA,Partial,01-DEC-22,,2006-0003-DWQ,Non-NPDES,State - Other,1176047,CA,Collection: Separate Sewers,Rehabilitation,1176047.0,CA,Wastewater,Receiving Collection,13770.0,13770.0,,,13770.0,13770.0,0.0,0.0,1.0,1.0,13770.0,13770.0,1.0,1.0,13770.0,13770.0,,Y
6009015003,1176047,CA,Wastewater,Ralph W. Chapman WRF,,Public,N,,N,FA,Partial,01-DEC-22,,2006-0003-DWQ,Non-NPDES,State - Other,1176047,CA,Collection: Separate Sewers,Replacement,1176047.0,CA,Wastewater,Receiving Collection,13770.0,13770.0,,,13770.0,13770.0,0.0,0.0,1.0,1.0,13770.0,13770.0,1.0,1.0,13770.0,13770.0,,Y
6009015003,1176047,CA,Wastewater,Ralph W. Chapman WRF,,Public,N,,N,FA,Partial,01-DEC-22,,2006-0003-DWQ,Non-NPDES,State - Other,1176047,CA,Treatment Plant,Rehabilitation,1176047.0,CA,Wastewater,Receiving Collection,13770.0,13770.0,,,13770.0,13770.0,0.0,0.0,1.0,1.0,13770.0,13770.0,1.0,1.0,13770.0,13770.0,,Y
6009015003,1176047,CA,Wastewater,Ralph W. Chapman WRF,,Public,N,,N,FA,Partial,01-DEC-22,,2006-0003-DWQ,Non-NPDES,State - Other,1176047,CA,Treatment Plant,Replacement,1176047.0,CA,Wastewater,Receiving Collection,13770.0,13770.0,,,13770.0,13770.0,0.0,0.0,1.0,1.0,13770.0,13770.0,1.0,1.0,13770.0,13770.0,,Y
6009015003,1176047,CA,Wastewater,Ralph W. Chapman WRF,,Public,N,,N,FA,Partial,01-DEC-22,,R9-2007-0037,Non-NPDES,State - Other,1176047,CA,Collection: Separate Sewers,Rehabilitation,1176047.0,CA,Wastewater,Receiving Collection,13770.0,13770.0,,,13770.0,13770.0,0.0,0.0,1.0,1.0,13770.0,13770.0,1.0,1.0,13770.0,13770.0,,Y
6009015003,1176047,CA,Wastewater,Ralph W. Chapman WRF,,Public,N,,N,FA,Partial,01-DEC-22,,R9-2007-0037,Non-NPDES,State - Other,1176047,CA,Collection: Separate Sewers,Replacement,1176047.0,CA,Wastewater,Receiving Collection,13770.0,13770.0,,,13770.0,13770.0,0.0,0.0,1.0,1.0,13770.0,13770.0,1.0,1.0,13770.0,13770.0,,Y
6009015003,1176047,CA,Wastewater,Ralph W. Chapman WRF,,Public,N,,N,FA,Partial,01-DEC-22,,R9-2007-0037,Non-NPDES,State - Other,1176047,CA,Treatment Plant,Rehabilitation,1176047.0,CA,Wastewater,Receiving Collection,13770.0,13770.0,,,13770.0,13770.0,0.0,0.0,1.0,1.0,13770.0,13770.0,1.0,1.0,13770.0,13770.0,,Y
6009015003,1176047,CA,Wastewater,Ralph W. Chapman WRF,,Public,N,,N,FA,Partial,01-DEC-22,,R9-2007-0037,Non-NPDES,State - Other,1176047,CA,Treatment Plant,Replacement,1176047.0,CA,Wastewater,Receiving Collection,13770.0,13770.0,,,13770.0,13770.0,0.0,0.0,1.0,1.0,13770.0,13770.0,1.0,1.0,13770.0,13770.0,,Y
6002176001,412968,CA,Wastewater,Piedmont Collection System,,Public,N,,N,FA,Partial,01-MAR-23,Y,,,,412968,CA,Collection: Separate Sewers,No Change,412968.0,CA,Wastewater,Receiving Collection,10143.0,11273.0,,,10143.0,11273.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6003046001,1175414,CA,Wastewater,Pfeiffer Big Sur WWTF,,Public,N,,N,FA,Partial,03-MAY-23,Y,NO.98-62,Non-NPDES,Other,1175414,CA,Collection: Separate Sewers,No Change,1175414.0,CA,Wastewater,Receiving Collection,49.0,49.0,,,49.0,49.0,0.0,0.0,1.0,1.0,49.0,49.0,1.0,1.0,49.0,49.0,,Y
6003046001,1175414,CA,Wastewater,Pfeiffer Big Sur WWTF,,Public,N,,N,FA,Partial,03-MAY-23,Y,NO.98-62,Non-NPDES,Other,1175414,CA,Treatment Plant,No Change,1175414.0,CA,Wastewater,Receiving Collection,49.0,49.0,,,49.0,49.0,0.0,0.0,1.0,1.0,49.0,49.0,1.0,1.0,49.0,49.0,,Y
6005246001,1175732,CA,Wastewater,Corcoran WWTF,,Public,N,,N,FA,Partial,01-DEC-22,,R5-2021-0025,Non-NPDES,State - Other,1175732,CA,Treatment Plant,Rehabilitation,1175732.0,CA,Wastewater,Receiving Collection,19661.0,15695.0,,,19661.0,15695.0,0.0,0.0,1.0,1.0,19661.0,15695.0,1.0,1.0,19661.0,19661.0,,Y
6005246001,1175732,CA,Wastewater,Corcoran WWTF,,Public,N,,N,FA,Partial,01-DEC-22,,R5-2021-0025,Non-NPDES,State - Other,1175732,CA,Treatment Plant,Replacement,1175732.0,CA,Wastewater,Receiving Collection,19661.0,15695.0,,,19661.0,15695.0,0.0,0.0,1.0,1.0,19661.0,15695.0,1.0,1.0,19661.0,19661.0,,Y
6005246001,1175732,CA,Wastewater,Corcoran WWTF,,Public,N,,N,FA,Partial,01-DEC-22,,R5-2021-0025,Non-NPDES,State - Other,1175732,CA,Collection: Separate Sewers,Rehabilitation,1175732.0,CA,Wastewater,Receiving Collection,19661.0,15695.0,,,19661.0,15695.0,0.0,0.0,1.0,1.0,19661.0,15695.0,1.0,1.0,19661.0,19661.0,,Y
6005246001,1175732,CA,Wastewater,Corcoran WWTF,,Public,N,,N,FA,Partial,01-DEC-22,,R5-2021-0025,Non-NPDES,State - Other,1175732,CA,Collection: Separate Sewers,Replacement,1175732.0,CA,Wastewater,Receiving Collection,19661.0,15695.0,,,19661.0,15695.0,0.0,0.0,1.0,1.0,19661.0,15695.0,1.0,1.0,19661.0,19661.0,,Y
6009025001,1176057,CA,Wastewater,Pine Valley WWTF,,Public,N,,N,FA,Partial,03-MAY-23,Y,,,,1176057,CA,Treatment Plant,No Change,1176057.0,CA,Wastewater,Receiving Collection,286.0,286.0,318.0,318.0,286.0,286.0,318.0,318.0,1.0,1.0,286.0,286.0,1.0,1.0,286.0,286.0,,Y
6009025001,1176057,CA,Wastewater,Pine Valley WWTF,,Public,N,,N,FA,Partial,03-MAY-23,Y,,,,1176057,CA,Collection: Separate Sewers,No Change,1176057.0,CA,Wastewater,Receiving Collection,286.0,286.0,318.0,318.0,286.0,286.0,318.0,318.0,1.0,1.0,286.0,286.0,1.0,1.0,286.0,286.0,,Y
6008035001,1175990,CA,Wastewater,Lake Hemet Collection System,,Public,N,,N,FA,Partial,01-MAR-23,Y,,,,1175990,CA,Collection: Separate Sewers,No Change,1175990.0,CA,Wastewater,Receiving Collection,76658.0,95974.0,,,76658.0,95974.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6012001102,3119409,CA,Stormwater,3-5 Storm Drain Facility,,Public,N,,N,FA,,03-MAY-23,Y,CAS618036,NPDES,Individual Permit,3119409,CA,Phase II MS4,No Change,,,,,,,,,,,,,,,,,,,,,,
6002158001,3484151,CA,Wastewater,San Bruno Collection System,,Public,N,,N,FA,Full,08-MAY-23,,,,,3484151,CA,Collection: Separate Sewers,Rehabilitation,3484151.0,CA,Wastewater,Receiving Collection,39056.0,45000.0,,,39056.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6001004001,1175170,CA,Wastewater,Westport STF,,Public,N,,Y,FA,Partial,03-MAY-23,Y,NO.96-28,Non-NPDES,Other,1175170,CA,Collection: Separate Sewers,No Change,1175170.0,CA,Wastewater,Receiving Collection,129.0,129.0,159.0,159.0,129.0,129.0,159.0,159.0,1.0,1.0,129.0,129.0,1.0,1.0,129.0,129.0,,Y
