"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","POPULATION_TYPE","RES_POP_PER_UNIT","RES_NUM_OF_UNIT_2022","RES_NUM_OF_UNIT_2042","RESIDENTIAL_POP_2022","RESIDENTIAL_POP_2042","NONRES_POP_PER_UNIT","NONRES_NUM_OF_UNIT_2022","NONRES_NUM_OF_UNIT_2042","NONRESIDENTIAL_POP_2022","NONRESIDENTIAL_POP_2042"
"06000000277",3611401,CA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,17914,18916,45143.28,47668.32,,,,,
"48000000490",3614050,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,13109,22997,33034.68,57952.44,2.84,,,,
"48000000492",3614052,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,68703,71272,173131.56,179605.44,2.84,,,,
"48000000512",3614073,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,9860,11310,24847.2,28501.2,2.84,,,,
"01000000187",3614282,AL,Decentralized Wastewater Treatment,Clustered Systems,2.52,,1499,,3777.48,2.52,,,,
"22000000146",3607613,LA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.6,1402,1402,3645.2,3645.2,2.6,,,,
"19000000093",3608245,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,635,1289,1600.2,3248.28,,,,,
"41000000170",3610787,OR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,7230,7630,17352,18312,2.5,,,,
"38000000045",3608324,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.26,953,1097,2153.78,2479.22,,,,,
"33000601001",3610615,NH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,15792,19060,38532.48,46506.4,2.44,,,,
"09000410002",3604609,CT,Decentralized Wastewater Treatment,Clustered Systems,2.5,72,72,180,180,,,,,
"09000000046",3611810,CT,Decentralized Wastewater Treatment,Clustered Systems,2.5,215,1410,537.5,3525,,,,,
"37000000232",3612374,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.11,3787,4039,7990.57,8522.29,2.52,,,,
"37000000241",3612403,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,29215,34835,73329.65,87435.85,2.52,,,,
"30000000040",3612289,MT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3,37,37,111,111,,,,,
"37000000261",3612575,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.23,11028,12792,24592.44,28526.16,2.52,,,,
"37000000269",3612619,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.65,10696,11143,28344.4,29528.95,2.52,,,,
"37000000271",3612621,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.35,18990,20922,44626.5,49166.7,2.52,,,,
"37000000274",3612633,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.25,15017,17237,33788.25,38783.25,2.52,,,,
"34001159023",3612016,NJ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.71,20,40,54.2,108.4,2.65,,,,
"27000000057",3609051,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,3127,3607,7754.96,8945.36,2.48,,,,
"55000000272",3613025,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,19047,21947,45331.86,52233.86,2.38,,,,
"55000000273",3613027,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,4386,5286,10438.68,12580.68,2.38,,,,
"55000000322",3613140,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,32258,37994,76774.04,90425.72,2.38,,,,
"48000000549",3614345,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.84,456,,1295.04,,2.84,,,,
"01000000191",3614297,AL,Decentralized Wastewater Treatment,Clustered Systems,2.52,,1382,,3482.64,2.52,,,,
"01000000194",3614300,AL,Decentralized Wastewater Treatment,Clustered Systems,2.52,,2754,,6940.08,2.52,,,,
"01000000195",3614301,AL,Decentralized Wastewater Treatment,Clustered Systems,2.52,,3348,,8436.96,2.52,,,,
"01000000198",3614304,AL,Decentralized Wastewater Treatment,Clustered Systems,2.52,,1628,,4102.56,2.52,,,,
"36005174001",1232138,NY,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.55,1174,1174,2993.7,2993.7,,,,,
"47000375001",1166033,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.59,74,74,191.66,191.66,,,,,
"25000069002",3602700,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1911,1911,5197.92,5197.92,,,,,
"51000010021",3540576,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,172,0,436.88,,,,,
"51000010139",3540656,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,791,791,2009.14,2009.14,,,,,
"31002110001",3347910,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.8,32,32,89.6,89.6,,,,,
"12000701021",3501045,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,760,0,1869.6,,,,,
"24000057013",3507401,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.71,110,110,298.1,298.1,,,,,
"24000048023",1214300,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,151,151,410.72,410.72,,,,,
"25001050001",494925,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,628,628,1708.16,1708.16,,,,,
"25001060001",494929,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,231,231,628.32,628.32,,,,,
"09000270001",1071799,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,4912,5282,12280,13205,,,,,
"24000000008",3602715,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,32774,32774,85867.88,85867.88,,,,,
"24070061005",3602716,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,10539,10539,27612.18,27612.18,,,,,
"18000008052",418908,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,3878,4411,9695,11027.5,,,,,
"25001200001",495008,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2906,2906,7904.32,7904.32,,,,,
"25001320001",495098,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1812,1812,4928.64,4928.64,,,,,
"09000630001",1071840,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,737,753,1842.5,1882.5,,,,,
"54004207001",1095209,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.41,5382,5382,12970.62,12970.62,,,,,
"54005299001",1095304,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,2529,2529,6196.05,6196.05,,,,,
"09000000020",3602309,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.43,3307,3307,8036.01,8036.01,,,,,
"25000117002",3602567,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1,1,2.72,2.72,,,,,
"31000155001",3330739,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.34,10,10,23.4,23.4,,,,,
"25000169001",1092450,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,4843,,13172.96,,2.72,74,74,201.28,201.28
"05000096001",1104932,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.6,156,156,405.6,405.6,,,,,
"05000646001",1105446,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.39,1415,1415,3381.85,3381.85,,,,,
"25001020002",3602541,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,6683,6683,18177.76,18177.76,,,,,
"12000700036",3500426,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,56597,56597,139228.62,139228.62,,,,,
"12000700059",3500471,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,63531,63531,156286.26,156286.26,,,,,
"51000010003",3539376,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,0,1199,0,3009.49,,,,,
"51000010149",3541141,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,233,233,591.82,591.82,,,,,
"34001032022",3521720,NJ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.66,9613,16360,25570.58,43517.6,,,,,
"25000173002",3602568,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,553,553,1504.16,1504.16,,,,,
"25000270002",3602569,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2245,2245,6106.4,6106.4,,,,,
"12000700006",3500144,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,32553,32553,79754.85,79754.85,,,,,
"12000700031",3500421,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,12520,12520,30799.2,30799.2,,,,,
"12000701024",3501048,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,692,0,1702.32,,,,,
"24070040001",3507280,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,4583,4583,12007.46,12007.46,,,,,
"09000000022",3602740,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.56,412,412,1054.72,1054.72,,,,,
"16000253001",1128771,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,50,50,115,115,2.3,1285,1285,2955.5,2955.5
"26007003028",3539163,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.55,20095,20095,51242.25,51242.25,,,,,
"26007003062",3539447,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.59,26684,26684,69111.56,69111.56,,,,,
"51000010242",3542100,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,19303,19303,49029.62,49029.62,,,,,
"18120000088",3542901,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,18076,18076,45190,45190,,,,,
"18120000103",3542916,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,2978,2978,7445,7445,,,,,
"18000008013",417747,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,1736,2102,4340,5255,,,,,
"18000008018",417784,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,956,1616,2390,4040,,,,,
"25001300001",495085,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,180,180,489.6,489.6,,,,,
"09000140002",3602324,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,1.9,4277,4277,8126.3,8126.3,,,,,
"09000440002",3602326,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,2600,2600,6500,6500,,,,,
"09000620002",3602327,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,9689,9749,24222.5,24372.5,,,,,
"12000701006",3501013,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,1348,0,3316.08,,,,,
"12000701017",3501041,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,1040,0,2558.4,,,,,
"23000419001",3513472,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.31,32455,32455,74971.05,74971.05,,,,,
"23000431001",3513498,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.31,58469,58469,135063.39,135063.39,,,,,
"54001502001",3515417,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.36,6054,6054,14287.44,14287.44,,,,,
"39011190010",3529385,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.58,23625,23625,60952.5,60952.5,,,,,
"26007003008",3539058,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,13678,13678,34605.34,34605.34,,,,,
"26007003045",3539186,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.66,13915,13915,37013.9,37013.9,,,,,
"26007003048",3539337,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.61,41361,41361,107952.21,107952.21,,,,,
"51000010008",3540476,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,3216,0,8168.64,,,,,
"51000010062",3541479,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1211,0,3075.94,,,,,
"51000010215",3541876,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,16552,16552,42042.08,42042.08,,,,,
"51000010114",3542042,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1387,0,3522.98,,,,,
"18120000091",3542904,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,11117,11117,27792.5,27792.5,,,,,
"18120000104",3542917,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,2818,3431,7045,8577.5,,,,,
"54004802001",1095265,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,2071,2071,5115.37,5115.37,,,,,
"54001603001",1094839,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.42,3592,3592,8692.64,8692.64,,,,,
"16000129001",2955070,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3.85,243,243,935.55,935.55,,,,,
"21000546001",1139835,KY,Decentralized Wastewater Treatment,Clustered Systems,1.98,958,,1896.84,,,,,,
"09001160002",3602411,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,1502,1579,3755,3947.5,,,,,
"31000435001",3342104,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.28,18,18,41.04,41.04,,,,,
"39003244131",3518441,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,5788,5788,14643.64,14643.64,,,,,
"26007003002",3539036,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.49,16584,16584,41294.16,41294.16,,,,,
"51000010025",3540837,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,473,0,1201.42,,,,,
"51000010148",3541140,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,17542,17542,44556.68,44556.68,,,,,
"51000010115",3542043,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,569,0,1445.26,,,,,
"18120000082",3542858,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,7364,7364,18410,18410,,,,,
"18120000105",3542918,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,17424,17424,43560,43560,,,,,
"18000008033",417895,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,4818,4818,12045,12045,,,,,
"18000008043",418842,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,3120,3400,7800,8500,,,,,
"48003200002",432079,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,2323,7399,5853.96,18645.48,,,,,
"20002004013",447527,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,550,658,1353,1618.68,,,,,
"20002004017",447576,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.42,515,575,1246.3,1391.5,,,,,
"25001500001",494726,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1222,1222,3323.84,3323.84,,,,,
"23000093001",1142532,ME,Decentralized Wastewater Treatment,Clustered Systems,8.3,55,55,456.5,456.5,,,,,
"51000010194",3541510,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,10646,10646,27040.84,27040.84,,,,,
"51000010088",3541822,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,6356,0,16144.24,,,,,
"51000010214",3541875,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,6178,6178,15692.12,15692.12,,,,,
"51000010110",3542038,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,2005,0,5092.7,,,,,
"18000008019",417790,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,687,1540,1717.5,3850,,,,,
"48001151005",432052,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,1459,2619,3676.68,6599.88,,,,,
"27044000295",432651,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.77,8300,8300,22991,22991,,,,,
"25000470001",487861,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2062,2062,5608.64,5608.64,,,,,
"25000510001",494486,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,3756,3756,10216.32,10216.32,,,,,
"09000130001",1071781,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,950,950,2356,2356,,,,,
"39011470001",2818489,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.43,10000,10000,24300,24300,,,,,
"39001625112",3514858,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.49,20000,20000,49800,49800,,,,,
"20002004021",447621,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,1665,1785,4179.15,4480.35,,,,,
"20002004035",447726,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,662,1562,1621.9,3826.9,,,,,
"20002004071",448171,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.22,284,344,630.48,763.68,,,,,
"20002004075",448206,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.91,383,443,1114.53,1289.13,,,,,
"20002004113",448970,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.21,1890,2214,4176.9,4892.94,,,,,
"16000058301",453265,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.25,165,165,371.25,371.25,,,,,
"25001430001",494730,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2093,2093,5692.96,5692.96,,,,,
"34009507023",3521723,NJ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.61,1589,24300,4147.29,63423,,,,,
"56000100319",3530036,WY,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.23,700,700,1561,1561,,,,,
"26007003011",3539138,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,17442,17442,42907.32,42907.32,,,,,
"26007003075",3539464,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,23498,23498,57335.12,57335.12,,,,,
"51000010230",3542078,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,5235,5235,13296.9,13296.9,,,,,
"18120000106",3542919,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,2238,2784,5595,6960,,,,,
"20002004077",448233,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,801,913,1922.4,2191.2,,,,,
"25000720001",487286,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,160,160,435.2,435.2,,,,,
"50000097001",1094147,VT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.35,269,269,632.15,632.15,,,,,
"50000097001",1094147,VT,Decentralized Wastewater Treatment,Clustered Systems,2.35,230,230,540.5,540.5,,,,,
"05000134001",1104967,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,50,50,119,119,,,,,
"05000769001",1105556,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,43,43,104.92,104.92,,,,,
"25000045002",3602337,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1429,1429,3886.88,3886.88,,,,,
"25000065002",3602338,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,58,58,157.76,157.76,,,,,
"25000186002",3602339,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,682,682,1855.04,1855.04,,,,,
"16000042001",1128588,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,302,302,755,755,,,,,
"16000197001",1128721,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.469,228,228,562.932,562.932,,,,,
"27000279001",1148116,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.77,302,302,836.54,836.54,,,,,
"31002216001",1146043,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.37,18,0,42.66,0,,,,,
"12000700016",3500380,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,47655,47655,117231.3,117231.3,,,,,
"12000700025",3500394,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,3149,3149,7746.54,7746.54,,,,,
"12000701066",3501160,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,3452,0,8491.92,,,,,
"26007003058",3539443,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,17396,17396,42446.24,42446.24,,,,,
"51000010058",3541196,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,20,0,50.8,,,,,
"51000010101",3541841,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,4656,0,11826.24,,,,,
"51000010212",3541869,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,8417,8417,21379.18,21379.18,,,,,
"51000010224",3542064,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,10743,10743,27287.22,27287.22,,,,,
"18120000093",3542906,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,9495,9495,23737.5,23737.5,,,,,
"18120000100",3542913,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,43912,43912,109780,109780,,,,,
"39000072030",3529381,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.64,10500,10500,27720,27720,,,,,
"26007003047",3539188,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.41,24343,24343,58666.63,58666.63,,,,,
"26007003050",3539358,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.57,19881,19881,51094.17,51094.17,,,,,
"51000010192",3541508,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,5948,5948,15107.92,15107.92,,,,,
"51000010117",3542045,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,978,0,2484.12,,,,,
"51000010123",3542052,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1568,0,3982.72,,,,,
"18000008016",417767,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,8833,9673,22082.5,24182.5,,,,,
"47000957001",1166141,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,181,181,447.07,447.07,,,,,
"53000000006",3602261,WA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,19944,19944,50258.88,50258.88,,,,,
"16000230001",1128751,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.1,107,107,224.7,224.7,,,,,
"27044000294",432604,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.77,681,681,1886.37,1886.37,,,,,
"25001360001",495121,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1638,1638,4455.36,4455.36,,,,,
"25001470001",504039,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,585,585,1591.2,1591.2,,,,,
"09000550001",1071829,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,875,875,2196.25,2196.25,,,,,
"25000226001",1092511,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,3804,3804,10346.88,10346.88,2.72,555,555,1509.6,1509.6
"25000250001",1092533,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,8969,8969,24395.68,24395.68,,,,,
"27009919001",1148589,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.91,465,465,1353.15,1353.15,,,,,
"20002004197",450610,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,1027,1827,2546.96,4530.96,,,,,
"54002607001",1094998,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.42,6256,6256,15139.52,15139.52,,,,,
"05000245001",1105073,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.57,275,275,706.75,706.75,,,,,
"05000496001",1105281,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,73,73,179.58,179.58,,,,,
"09000350002",3602549,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,3476,3610,8690,9025,,,,,
"09000480003",3602550,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,40,40,101.6,101.6,,,,,
"09000690002",3602551,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,2774,3104,6935,7760,,,,,
"23000000045",3612923,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,0,0,0,0,0,1000,0,1,0,1000
"20002004139",449496,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.37,1978,2406,4687.86,5702.22,,,,,
"20002004145",450025,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.27,531,1331,1205.37,3021.37,,,,,
"25000830001",494814,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,3691,3691,10039.52,10039.52,,,,,
"25001240001",495052,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2391,2391,6503.52,6503.52,,,,,
"09000160001",1071785,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,0,0,0,0,,,,,
"09001230001",1071920,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,669,689,1672.5,1722.5,,,,,
"12000700046",3500440,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,30901,30901,76016.46,76016.46,,,,,
"12000701008",3501017,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,7168,0,17633.28,,,,,
"12000701050",3501096,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,6468,0,15911.28,,,,,
"25000101002",3602749,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,316,316,859.52,859.52,,,,,
"25000218002",3602750,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1149,1149,3125.28,3125.28,,,,,
"47000323001",1166024,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.37,354,354,838.98,838.98,,,,,
"47001493001",1166227,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.35,343,343,806.05,806.05,,,,,
"25000042002",3602899,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,568,568,1544.96,1544.96,,,,,
"25000108002",3602900,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,106,106,288.32,288.32,,,,,
